AnnotatorID,NumTweetsAnnotated,NumAnnotations,HateSpeech_Count,Offensive_Count,Neutral_Count,Ethnicity,Age,Education,Party,EnglishFirst
1879,10,10,4,4,2,Prefer not to say,,,,
1880,50,50,17,15,18,White,26.0,4.0,2.0,1.0
1881,50,50,15,21,14,White,26.0,4.0,2.0,1.0
1882,50,50,11,18,21,White,44.0,4.0,1.0,1.0
1883,50,50,9,18,23,White,28.0,5.0,2.0,1.0
1884,50,50,19,14,17,White,51.0,5.0,2.0,1.0
1885,3,3,0,0,3,Prefer not to say,,,,
1886,50,50,14,20,16,White,31.0,4.0,2.0,1.0
1887,50,50,8,24,18,Afr american,22.0,4.0,2.0,1.0
1888,50,50,13,18,19,Sth else,37.0,3.0,3.0,1.0
1889,50,50,15,18,17,White,38.0,3.0,2.0,1.0
1890,50,50,28,4,18,White,22.0,3.0,1.0,1.0
1891,50,50,8,21,21,White,38.0,4.0,2.0,1.0
1892,50,50,15,16,19,White,46.0,4.0,2.0,1.0
1893,50,50,11,25,14,White,30.0,4.0,2.0,1.0
1894,50,50,23,16,11,White,31.0,4.0,2.0,1.0
1897,50,50,17,22,11,White,28.0,5.0,2.0,1.0
1898,50,50,27,10,13,White,24.0,4.0,2.0,1.0
1899,50,50,35,13,2,Afr american,25.0,5.0,2.0,1.0
1902,50,50,23,4,23,Asian,41.0,4.0,1.0,2.0
1903,50,50,0,0,50,Prefer not to say,,,,
1905,50,50,10,16,24,White,18.0,2.0,2.0,1.0
